Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2019);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
316;21100904410;"South Asian Journal of Business Studies";journal;"2398628X, 23986298";0,208;Q3;5;32;40;2659;57;36;1,58;83,09;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2017-2020";"Cultural Studies (Q2); Business and International Management (Q3); Economics, Econometrics and Finance (miscellaneous) (Q3); Geography, Planning and Development (Q3); Marketing (Q3); Strategy and Management (Q3)"
317;21100448929;"Nankai Business Review International";journal;"20408757, 20408749";0,206;Q3;11;38;77;2054;72;77;0,53;54,05;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2010-2020";"Business and International Management (Q3); Strategy and Management (Q3)"
318;21100790050;"2016 New York Scientific Data Summit, NYSDS 2016 - Proceedings";conference and proceedings;"-";0,205;-;4;0;24;0;21;23;0,00;0,00;United States;Northern America;"";"";"Computational Theory and Mathematics; Management of Technology and Innovation; Management Science and Operations Research; Modeling and Simulation; Numerical Analysis; Strategy and Management"
319;19700172902;"International Journal of the Legal Profession";journal;"09695958, 14699257";0,205;Q3;20;20;61;656;33;53;0,31;32,80;United Kingdom;Western Europe;"Routledge";"1994-2020";"Law (Q3); Strategy and Management (Q3)"
320;19400158596;"Transylvanian Review of Administrative Sciences";journal;"18422845";0,205;Q3;13;24;105;952;78;105;0,77;39,67;Romania;Eastern Europe;"Universitatea Babes-Bolyai";"2008-2020";"Strategy and Management (Q3); Public Administration (Q4)"
321;21100461321;"3rd IEEE EMBS International Conference on Biomedical and Health Informatics, BHI 2016";conference and proceedings;"-";0,204;-;9;0;157;0;135;155;0,00;0,00;United States;Northern America;"";"";"Energy Engineering and Power Technology; Marketing; Renewable Energy, Sustainability and the Environment; Strategy and Management"
322;54666;"International Journal of Networking and Virtual Organisations";journal;"14709503, 17415225";0,204;Q3;19;55;96;1731;48;93;0,42;31,47;United Kingdom;Western Europe;"Inderscience Enterprises Ltd.";"2002-2020";"Computer Networks and Communications (Q3); Information Systems and Management (Q3); Strategy and Management (Q3); Computer Science Applications (Q4)"
323;19400158612;"International Journal of Public Sector Performance Management";journal;"17411041, 1741105X";0,204;Q3;6;34;58;1238;31;58;0,50;36,41;United Kingdom;Western Europe;"Inderscience Enterprises Ltd.";"2009-2010, 2012-2013, 2015-2020";"Strategy and Management (Q3); Organizational Behavior and Human Resource Management (Q4); Public Administration (Q4)"
324;21100803353;"Brick and Block Masonry: Trends, Innovations and Challenges - Proceedings of the 16th International Brick and Block Masonry Conference, IBMAC 2016";conference and proceedings;"-";0,203;-;8;0;310;0;152;308;0,00;0,00;United States;Northern America;"";"";"Management of Technology and Innovation; Strategy and Management"
325;21100884987;"Engineering Management in Production and Services";journal;"25436597, 2543912X";0,203;Q3;7;37;93;2072;100;93;1,09;56,00;Poland;Eastern Europe;"De Gruyter Open Ltd.";"2016-2019";"Industrial and Manufacturing Engineering (Q3); Management Information Systems (Q3); Management of Technology and Innovation (Q3); Strategy and Management (Q3)"
326;18300156715;"International Journal of Business Science and Applied Management";journal;"17530296";0,202;Q3;13;1;18;62;14;17;0,78;62,00;United Kingdom;Western Europe;"Brunel University";"2009-2019";"Business and International Management (Q3); Strategy and Management (Q3); Organizational Behavior and Human Resource Management (Q4)"
327;21100379254;"International Journal of Project Organisation and Management";journal;"17402905, 17402891";0,201;Q3;12;17;53;1108;34;53;0,60;65,18;Switzerland;Western Europe;"Inderscience Publishers";"2014-2020";"Strategy and Management (Q3)"
328;19700170105;"Problems and Perspectives in Management";journal;"17277051, 18105467";0,200;Q3;17;148;476;6091;334;476;0,87;41,16;Ukraine;Eastern Europe;"Business Perspectives";"2003-2020";"Business and International Management (Q3); Business, Management and Accounting (miscellaneous) (Q3); Information Systems and Management (Q3); Law (Q3); Sociology and Political Science (Q3); Strategy and Management (Q3); Public Administration (Q4)"
329;21100863634;"Indian Journal of Corporate Governance";journal;"09746862, 24542482";0,199;Q3;5;12;34;439;23;29;0,74;36,58;United Kingdom;Western Europe;"SAGE Publications Ltd";"2008-2019";"Business and International Management (Q3); Business, Management and Accounting (miscellaneous) (Q3); Strategy and Management (Q3)"
330;20449;"International Journal of Manufacturing Technology and Management";journal;"13682148, 17415195";0,199;Q3;20;28;92;1026;43;87;0,41;36,64;United Kingdom;Western Europe;"Inderscience Enterprises Ltd.";"2000, 2002-2020";"Electrical and Electronic Engineering (Q3); Industrial and Manufacturing Engineering (Q3); Information Systems and Management (Q3); Strategy and Management (Q3); Computer Science Applications (Q4)"
331;17700156204;"International Journal of Applied Decision Sciences";journal;"17558085, 17558077";0,198;Q3;17;21;66;1216;64;66;0,89;57,90;United Kingdom;Western Europe;"Inderscience Enterprises Ltd.";"2009-2020";"Information Systems and Management (Q3); Strategy and Management (Q3); Economics and Econometrics (Q4); Management Science and Operations Research (Q4)"
332;21100220151;"Quality Innovation Prosperity";journal;"1338984X, 13351745";0,197;Q4;10;23;73;841;59;72;0,85;36,57;Slovakia;Eastern Europe;"Technical University of Kosice";"2012-2019";"Management of Technology and Innovation (Q3); Strategy and Management (Q4)"
333;19600162006;"International Journal of Business and Society";journal;"15116670";0,196;Q4;13;91;243;4073;187;243;0,70;44,76;Malaysia;Asiatic Region;"Universiti Malaysia Sarawak";"2009-2020";"Business and International Management (Q3); Economics and Econometrics (Q4); Finance (Q4); Strategy and Management (Q4)"
334;21100385814;"International Journal of Services, Economics and Management";journal;"17530822, 17530830";0,196;Q4;9;19;38;1372;33;38;0,97;72,21;Switzerland;Western Europe;"Inderscience Publishers";"2014-2019";"Economics and Econometrics (Q4); Strategy and Management (Q4); Tourism, Leisure and Hospitality Management (Q4)"
335;21100785007;"AltMM 2016 - Proceedings of the 1st International Workshop on Multimedia Alternate Realities, co-located with ACM Multimedia 2016";conference and proceedings;"-";0,194;-;2;0;9;0;15;7;0,00;0,00;United States;Northern America;"";"";"Artificial Intelligence; Business and International Management; Software; Strategy and Management"
336;21100437628;"Foundations of Management";journal;"23005661, 20807279";0,194;Q4;5;25;72;912;53;71;0,74;36,48;Germany;Western Europe;"de Gruyter";"2009-2012, 2015-2020";"Strategy and Management (Q4)"
337;21100211369;"Electronic Journal on Business Research Methods";journal;"14777029";0,193;Q4;20;21;41;823;31;38;0,78;39,19;United Kingdom;Western Europe;"Academic Publishing Limited";"2002-2003, 2005-2019";"Business and International Management (Q3); Strategy and Management (Q4)"
338;19700175083;"International Journal of Entrepreneurship";journal;"19394675, 10999264";0,193;Q4;11;0;80;0;78;80;0,99;0,00;United States;Northern America;"Allied Academies";"2009-2018";"Business and International Management (Q3); Economics and Econometrics (Q4); Strategy and Management (Q4)"
339;22363;"Periodica Polytechnica, Social and Management Sciences";journal;"14163837, 15873803";0,192;Q4;10;18;52;818;41;52;0,72;45,44;Hungary;Eastern Europe;"Budapest University of Technology and Economics";"1999-2020";"Engineering (miscellaneous) (Q2); Decision Sciences (miscellaneous) (Q3); Social Sciences (miscellaneous) (Q3); Strategy and Management (Q4)"
340;19900191976;"DLSU Business and Economics Review";journal;"01167111";0,191;Q4;8;41;84;1398;36;80;0,31;34,10;Philippines ;Asiatic Region;"De la Salle University";"2008-2019";"Economics, Econometrics and Finance (miscellaneous) (Q3); Marketing (Q3); Accounting (Q4); Strategy and Management (Q4)"
341;19700177546;"Industria";journal;"19738137, 00197416";0,191;Q4;7;15;87;913;29;87;0,30;60,87;Italy;Western Europe;"Societa Editrice Il Mulino";"2010-2019";"Business and International Management (Q3); Economics, Econometrics and Finance (miscellaneous) (Q3); Management of Technology and Innovation (Q3); Strategy and Management (Q4)"
342;21100829177;"Journal of the Korean Society for Railway";journal;"17386225, 22882235";0,191;Q4;3;69;202;958;34;202;0,17;13,88;South Korea;Asiatic Region;"Korean Society for Railway";"2017-2019";"Automotive Engineering (Q3); Energy Engineering and Power Technology (Q3); Geography, Planning and Development (Q3); Transportation (Q3); Civil and Structural Engineering (Q4); Strategy and Management (Q4)"
343;21233;"Management";journal;"18463363, 13310194";0,191;Q4;13;30;79;1151;63;77;0,45;38,37;Croatia;Eastern Europe;"University of Split - Faculty of Economics";"2007-2019";"Business, Management and Accounting (miscellaneous) (Q3); Strategy and Management (Q4)"
344;4700153105;"International Journal of Management Practice";journal;"17418143, 14779064";0,190;Q4;11;26;65;1617;29;65;0,39;62,19;United Kingdom;Western Europe;"Inderscience Enterprises Ltd.";"2006-2020";"Business and International Management (Q3); Strategy and Management (Q4)"
345;32541;"Manuals and Reports on Engineering Practice, American Society of Civil Engineers";book series;"07347685";0,188;Q4;9;0;5;0;5;5;0,00;0,00;United States;Northern America;"American Society of Civil Engineers (ASCE)";"1969-1970, 1972, 1975-1976, 1980, 1983-1987, 1990-2001, 2003-2006, 2009-2018";"Chemical Engineering (miscellaneous) (Q3); Water Science and Technology (Q3); Strategy and Management (Q4)"
346;21100858350;"Fashion, Style and Popular Culture";journal;"20500734, 20500726";0,187;Q4;2;24;48;1076;10;40;0,23;44,83;United Kingdom;Western Europe;"Intellect Ltd.";"2016-2020";"Cultural Studies (Q2); Marketing (Q3); Materials Science (miscellaneous) (Q3); Social Psychology (Q4); Strategy and Management (Q4)"
347;11600153707;"Journal of Public Budgeting, Accounting and Financial Management";journal;"10963367, 19451814";0,187;Q4;9;35;57;2342;26;57;0,48;66,91;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2011-2020";"Business, Management and Accounting (miscellaneous) (Q3); Economics and Econometrics (Q4); Finance (Q4); Public Administration (Q4); Strategy and Management (Q4)"
348;21100788370;"Vision";journal;"09722629, 22495304";0,186;Q4;5;51;147;1925;88;128;0,57;37,75;United Kingdom;Western Europe;"SAGE Publications Ltd";"2016-2020";"Business and International Management (Q3); Strategy and Management (Q4)"
349;11300153718;"International Journal of Economics and Management";journal;"1823836X";0,184;Q4;17;34;217;1704;111;216;0,41;50,12;Malaysia;Asiatic Region;"Universiti Putra Malaysia";"2006-2019";"Business and International Management (Q3); Economics, Econometrics and Finance (miscellaneous) (Q3); Strategy and Management (Q4)"
350;21100863713;"International Journal of Knowledge and Systems Science";journal;"19478216, 19478208";0,183;Q4;3;7;33;236;14;33;0,42;33,71;United States;Northern America;"IGI Global Publishing";"2017-2019";"Information Systems and Management (Q3); Management of Technology and Innovation (Q3); Artificial Intelligence (Q4); Information Systems (Q4); Organizational Behavior and Human Resource Management (Q4); Strategy and Management (Q4)"
351;4700152810;"International Journal of Business Process Integration and Management";journal;"17418771, 17418763";0,182;Q4;18;19;27;799;16;27;0,59;42,05;United Kingdom;Western Europe;"Inderscience Enterprises Ltd.";"2005-2015, 2017-2019";"Business and International Management (Q3); Management Science and Operations Research (Q4); Strategy and Management (Q4)"
352;6800153107;"International Journal of Foresight and Innovation Policy";journal;"17402816, 17402824";0,181;Q4;19;6;49;195;24;49;0,03;32,50;United Kingdom;Western Europe;"Inderscience Publishers";"2007-2013, 2015-2019";"Management of Technology and Innovation (Q3); Strategy and Management (Q4)"
353;21100913309;"Maritime Business Review";journal;"23973757, 23973765";0,181;Q4;3;27;30;1169;23;28;0,74;43,30;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2016, 2018-2020";"Business and International Management (Q3); Management of Technology and Innovation (Q3); Strategy and Management (Q4); Transportation (Q4)"
354;19700182325;"Investment Management and Financial Innovations";journal;"18104967, 18129358";0,179;Q4;15;123;355;4364;203;355;0,68;35,48;Ukraine;Eastern Europe;"Business Perspectives";"2004-2020";"Business and International Management (Q3); Accounting (Q4); Economics and Econometrics (Q4); Finance (Q4); Strategy and Management (Q4)"
355;21100432037;"Journal of Modern Project Management";journal;"23173963";0,179;Q4;6;31;120;1516;59;114;0,54;48,90;Spain;Western Europe;"";"2013-2019";"Business and International Management (Q3); Management of Technology and Innovation (Q3); Strategy and Management (Q4)"
356;22495;"Innovations";journal;"12674982";0,175;Q4;8;18;84;955;30;82;0,41;53,06;United Kingdom;Western Europe;"Carfax Publishing Ltd.";"2001-2019";"Economics and Econometrics (Q4); Strategy and Management (Q4)"
357;21100800043;"Journal of Hospitality Financial Management";journal;"21522790, 10913211";0,175;Q4;10;12;32;409;19;29;0,67;34,08;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1997-2019";"Finance (Q4); Strategy and Management (Q4); Tourism, Leisure and Hospitality Management (Q4)"
358;19600157006;"BAR - Brazilian Administration Review";journal;"18077692";0,174;Q4;14;16;76;1145;48;64;0,54;71,56;Brazil;Latin America;"Brazilian Administration Review";"2009-2019";"Strategy and Management (Q4)"
359;21100823283;"International Journal of Asian Business and Information Management";journal;"19479638, 19479646";0,174;Q4;2;16;31;942;13;31;0,42;58,88;United States;Northern America;"IGI Global Publishing";"2017-2020";"Cultural Studies (Q2); Business and International Management (Q3); Computer Science Applications (Q4); Management of Technology and Innovation (Q4); Strategy and Management (Q4)"
360;21100285030;"International Journal of Multicriteria Decision Making";journal;"20401078, 2040106X";0,174;Q4;9;6;32;160;15;31;0,86;26,67;Switzerland;Western Europe;"Inderscience Publishers";"2010-2019";"Management Science and Operations Research (Q4); Strategy and Management (Q4)"
361;17500155011;"International Journal of Intelligent Enterprise";journal;"17453232, 17453240";0,168;Q4;6;26;57;708;37;56;0,72;27,23;United Kingdom;Western Europe;"Inderscience Enterprises Ltd.";"2007, 2009, 2012-2020";"Business and International Management (Q3); Management of Technology and Innovation (Q4); Strategy and Management (Q4)"
362;21100275419;"Rivista di Studi sulla Sostenibilita";journal;"22397221, 22391959";0,168;Q4;10;5;77;179;132;73;1,37;35,80;Italy;Western Europe;"FrancoAngeli Edizioni";"2011-2019";"Development (Q3); Law (Q3); Economics and Econometrics (Q4); Management, Monitoring, Policy and Law (Q4); Renewable Energy, Sustainability and the Environment (Q4); Strategy and Management (Q4)"
363;21100887531;"Administrative Theory and Praxis";journal;"19490461, 10841806";0,167;Q4;2;46;30;2770;11;26;0,42;60,22;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2018-2020";"Business and International Management (Q3); Sociology and Political Science (Q3); Public Administration (Q4); Strategy and Management (Q4)"
364;21100429175;"Northwestern Journal of International Law and Business";journal;"01963228";0,167;Q4;4;11;42;510;25;41;0,79;46,36;United States;Northern America;"Northwestern University School of Law";"2015-2020";"Business and International Management (Q3); Law (Q3); Strategy and Management (Q4)"
365;21100831441;"TEM Journal";journal;"22178309, 22178333";0,167;Q4;5;205;239;3945;171;239;0,72;19,24;Serbia;Eastern Europe;"UIKTEN - Association for Information Communication Technology Education and Science";"2017-2019";"Computer Science (miscellaneous) (Q3); Education (Q4); Information Systems (Q4); Information Systems and Management (Q4); Management of Technology and Innovation (Q4); Strategy and Management (Q4)"
366;21100942398;"Emerald Emerging Markets Case Studies";journal;"20450621";0,166;Q4;4;103;263;1091;19;263;0,10;10,59;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2011-2020";"Business and International Management (Q3); Economics and Econometrics (Q4); Education (Q4); Finance (Q4); Strategy and Management (Q4)"
367;21100820860;"2017 7th International Conference on Modeling, Simulation, and Applied Optimization, ICMSAO 2017";conference and proceedings;"-";0,165;-;6;0;86;0;84;85;0,99;0,00;United States;Northern America;"";"";"Industrial and Manufacturing Engineering; Strategy and Management"
368;21100210915;"International Journal of Business";journal;"10834346";0,165;Q4;8;23;67;1195;36;67;0,57;51,96;United States;Northern America;"Premier Publishing";"2011-2019";"Business and International Management (Q4); Economics and Econometrics (Q4); Finance (Q4); Strategy and Management (Q4)"
369;21100923467;"Transnational Corporations Review";journal;"19186444, 19252099";0,165;Q4;8;35;76;1592;39;73;0,39;45,49;United States;Northern America;"Routledge";"2009-2020";"Business and International Management (Q4); Economics and Econometrics (Q4); Finance (Q4); Strategy and Management (Q4)"
370;12364;"International Journal of Information and Management Sciences";journal;"10171819";0,164;Q4;20;22;69;789;27;69;0,41;35,86;Taiwan;Asiatic Region;"Tamkang University";"1996-2019";"Industrial and Manufacturing Engineering (Q3); Control and Systems Engineering (Q4); Information Systems and Management (Q4); Management Information Systems (Q4); Strategy and Management (Q4)"
371;18800156725;"Research Journal of Business Management (discontinued)";journal;"18191932, 21520437";0,164;Q4;10;0;8;0;8;8;0,00;0,00;United States;Northern America;"Academic Journals Inc.";"2009-2016";"Business and International Management (Q4); Management of Technology and Innovation (Q4); Organizational Behavior and Human Resource Management (Q4); Strategy and Management (Q4)"
372;11600153630;"Innovar";journal;"01215051";0,163;Q4;10;56;135;2472;54;120;0,36;44,14;Colombia;Latin America;"Universidad Nacional de Colombia";"2008-2019";"Sociology and Political Science (Q3); Accounting (Q4); Marketing (Q4); Public Administration (Q4); Strategy and Management (Q4)"
373;21100857397;"International Journal of E-Services and Mobile Applications";journal;"1941627X, 19416288";0,163;Q4;4;20;34;1017;31;34;0,91;50,85;United States;Northern America;"IGI Global Publishing";"2017-2020";"Computer Networks and Communications (Q4); Computer Science Applications (Q4); Management Information Systems (Q4); Marketing (Q4); Strategy and Management (Q4)"
374;12100155425;"South African Journal of Business Management";journal;"20785585, 20785976";0,162;Q4;13;27;97;1860;66;97;0,67;68,89;South Africa;Africa;"Sabinet";"2008-2019";"Business and International Management (Q4); Strategy and Management (Q4)"
375;4200151514;"International Journal of Business Performance Management";journal;"13684892, 17415039";0,160;Q4;19;22;75;1016;48;75;0,57;46,18;United Kingdom;Western Europe;"Inderscience Enterprises Ltd.";"2000, 2002, 2006-2019";"Business and International Management (Q4); Strategy and Management (Q4)"
376;21100440516;"International Journal of Computer Information Systems and Industrial Management Applications";journal;"21507988";0,158;Q4;6;13;82;454;54;82;0,72;34,92;India;Asiatic Region;"";"2015-2019";"Artificial Intelligence (Q4); Computer Vision and Pattern Recognition (Q4); Information Systems (Q4); Management Information Systems (Q4); Signal Processing (Q4); Strategy and Management (Q4)"
377;26918;"Negotiation Journal";journal;"15719979, 07484526";0,158;Q4;29;54;85;1104;19;73;0,18;20,44;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1985-2020";"Social Sciences (miscellaneous) (Q3); Management of Technology and Innovation (Q4); Strategy and Management (Q4)"
378;21100457014;"Proceedings of the IEEE National Aerospace Electronics Conference, NAECON";conference and proceedings;"05473578";0,158;-;7;0;346;0;199;341;0,58;0,00;United States;Northern America;"";"";"Industrial and Manufacturing Engineering; Management of Technology and Innovation; Strategy and Management"
379;21100939696;"BMJ Leader";journal;"2398631X";0,157;Q4;2;21;59;546;24;44;0,55;26,00;United Kingdom;Western Europe;"BMJ Publishing Group";"2017-2020";"Health Policy (Q4); Leadership and Management (Q4); Strategy and Management (Q4)"
380;21100789864;"2016 IEEE International Conference on Emerging Technologies and Innovative Business Practices for the Transformation of Societies, EmergiTech 2016";conference and proceedings;"-";0,156;-;7;0;80;0;69;79;0,00;0,00;United States;Northern America;"";"";"Electrical and Electronic Engineering; Energy Engineering and Power Technology; Strategy and Management"
381;130090;"Journal of Electronic Commerce in Organizations";journal;"15392937";0,156;Q4;22;24;67;952;40;67;0,74;39,67;United States;Northern America;"IGI Publishing";"2005-2020";"Computer Networks and Communications (Q4); Computer Science Applications (Q4); Marketing (Q4); Strategy and Management (Q4)"
382;21100787010;"21st IMEKO TC-4 International Symposium on Understanding the World through Electrical and Electronic Measurement, and 19th International Workshop on ADC Modelling and Testing";conference and proceedings;"-";0,152;-;5;0;58;0;14;56;0,00;0,00;Hungary;Eastern Europe;"";"";"Business and International Management; Management of Technology and Innovation; Management Science and Operations Research; Strategy and Management"
383;21100834347;"Journal of Marketing Analytics";journal;"20503318, 20503326";0,149;Q4;8;20;47;1204;41;35;1,22;60,20;Switzerland;Western Europe;"Springer International Publishing AG";"2013-2020";"Economics, Econometrics and Finance (miscellaneous) (Q3); Marketing (Q4); Statistics, Probability and Uncertainty (Q4); Strategy and Management (Q4)"
384;21100430613;"Monographs in Leadership and Management";book series;"14793571";0,149;Q4;7;0;32;0;16;17;0,00;0,00;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2007, 2014-2016, 2018";"Strategy and Management (Q4)"
385;19400157150;"Cuadernos de Gestion";journal;"11316837, 19882157";0,148;Q4;11;8;49;584;28;49;0,64;73,00;Spain;Western Europe;"Universidad del Pais Vasco";"2001-2019";"Business and International Management (Q4); Industrial Relations (Q4); Organizational Behavior and Human Resource Management (Q4); Strategy and Management (Q4)"
386;21100912972;"Cutter business technology journal";journal;"24753718, 24753742";0,147;Q4;2;54;138;448;18;132;0,15;8,30;United States;Northern America;"Cutter Consortium";"2016-2019";"Business and International Management (Q4); Computer Science Applications (Q4); Management of Technology and Innovation (Q4); Software (Q4); Strategy and Management (Q4)"
387;21100219935;"International Journal of Operations and Quantitative Management";journal;"10821910";0,147;Q4;11;8;52;278;26;52;0,52;34,75;United States;Northern America;"International Forum of Management Scholars (INFOMS)";"2001-2020";"Business and International Management (Q4); Information Systems and Management (Q4); Management of Technology and Innovation (Q4); Management Science and Operations Research (Q4); Strategy and Management (Q4)"
388;21100456629;"Proceedings - 12th LARS Latin American Robotics Symposium and 3rd SBR Brazilian Robotics Symposium, LARS-SBR 2015 - Part of the Robotics Conferences 2015";conference and proceedings;"-";0,147;-;6;0;67;0;35;65;0,00;0,00;United States;Northern America;"";"";"Computer Networks and Communications; Hardware and Architecture; Information Systems; Information Systems and Management; Management of Technology and Innovation; Strategy and Management"
389;88934;"Journal of Cases on Information Technology";journal;"15487717, 15487725";0,146;Q4;13;20;54;747;26;54;0,59;37,35;United States;Northern America;"IGI Publishing";"2005-2020";"Computer Science Applications (Q4); Information Systems (Q4); Information Systems and Management (Q4); Strategy and Management (Q4)"
390;21100847471;"South Asian Journal of Business and Management Cases";journal;"23210303, 22779779";0,146;Q4;3;32;70;620;22;58;0,38;19,38;United Kingdom;Western Europe;"SAGE Publications Ltd";"2012, 2015-2020";"Business and International Management (Q4); Management of Technology and Innovation (Q4); Strategy and Management (Q4)"
391;4500151510;"International Journal of Six Sigma and Competitive Advantage";journal;"14792753, 14792494";0,145;Q4;23;14;14;721;6;14;0,50;51,50;United Kingdom;Western Europe;"Inderscience Enterprises Ltd.";"2006-2017, 2019";"Industrial and Manufacturing Engineering (Q3); Strategy and Management (Q4)"
392;21100461926;"International Conference Communication, Control and Intelligent Systems, CCIS 2015";conference and proceedings;"-";0,143;-;7;0;99;0;76;97;0,00;0,00;United States;Northern America;"";"";"Business and International Management; Industrial and Manufacturing Engineering; Management of Technology and Innovation; Management Science and Operations Research; Organizational Behavior and Human Resource Management; Safety, Risk, Reliability and Quality; Strategy and Management; Waste Management and Disposal"
393;21100779205;"Proceedings of 2016 7th International Conference on Mechanical and Aerospace Engineering, ICMAE 2016";conference and proceedings;"-";0,143;-;6;0;119;0;65;118;0,00;0,00;United States;Northern America;"";"";"Business and International Management; Management, Monitoring, Policy and Law; Management of Technology and Innovation; Strategy and Management"
394;17700156215;"Cuadernos de Administracion";journal;"19007205, 01203592";0,141;Q4;8;20;38;1035;14;35;0,29;51,75;Colombia;Latin America;"Pontificia Universidad Javeriana";"2008-2019";"Business and International Management (Q4); Economics, Econometrics and Finance (miscellaneous) (Q4); Strategy and Management (Q4)"
395;21100814504;"69th Annual Conference for Protective Relay Engineers, CPRE 2016";conference and proceedings;"-";0,137;-;4;0;54;0;17;53;0,32;0,00;United States;Northern America;"";"";"Computer Networks and Communications; Strategy and Management; Urban Studies"
396;21100417364;"Contemporary Issues in Entrepreneurship Research";book series;"20407246, 20407254";0,137;Q4;6;9;53;684;34;26;2,36;76,00;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2010, 2014-2019";"Business and International Management (Q4); Management of Technology and Innovation (Q4); Strategy and Management (Q4)"
397;22473;"Quality Progress";journal;"0033524X";0,137;Q4;32;58;505;287;34;302;0,12;4,95;United States;Northern America;"American Society for Quality";"1974, 1978-2019";"Industrial and Manufacturing Engineering (Q3); Management Science and Operations Research (Q4); Safety, Risk, Reliability and Quality (Q4); Strategy and Management (Q4)"
398;18700156730;"International Journal of Technoentrepreneurship";journal;"17465370, 17465389";0,134;Q4;7;0;13;0;8;13;0,44;0,00;United Kingdom;Western Europe;"Inderscience Enterprises Ltd.";"2009, 2011, 2015-2017";"Business and International Management (Q4); Economics and Econometrics (Q4); Management of Technology and Innovation (Q4); Strategy and Management (Q4)"
399;21100890156;"International Journal of Strategic Change Management";journal;"17402867, 17402859";0,133;Q4;1;0;4;0;2;4;0,50;0,00;Switzerland;Western Europe;"Inderscience Enterprises Ltd";"2018";"Strategy and Management (Q4)"
400;17500155131;"Journal of Business Valuation and Economic Loss Analysis";journal;"19329156";0,133;Q4;7;6;22;178;8;21;0,44;29,67;Germany;Western Europe;"Walter de Gruyter GmbH";"2009-2020";"Accounting (Q4); Business and International Management (Q4); Economics and Econometrics (Q4); Finance (Q4); Strategy and Management (Q4)"
401;21100896341;"Journal of Investment Strategies";journal;"20471238, 20471246";0,131;Q4;1;12;10;235;2;10;0,20;19,58;United Kingdom;Western Europe;"Infopro digital";"2018-2019";"Economics, Econometrics and Finance (miscellaneous) (Q4); Strategy and Management (Q4)"
402;21100461943;"Modern Problems of Radio Engineering, Telecommunications and Computer Science, Proceedings of the 13th International Conference on TCSET 2016";conference and proceedings;"-";0,131;-;11;0;252;0;131;250;0,00;0,00;United States;Northern America;"";"";"Health (social science); Public Administration; Sociology and Political Science; Strategy and Management"
403;19699;"International Journal of Services, Technology and Management";journal;"14606720, 1741525X";0,130;Q4;22;35;88;1063;32;85;0,38;30,37;United Kingdom;Western Europe;"Inderscience Enterprises Ltd.";"2000-2020";"Engineering (miscellaneous) (Q3); Computer Science Applications (Q4); E-learning (Q4); Marketing (Q4); Strategy and Management (Q4)"
404;21100798098;"44th Annual Conference of the European Society for Engineering Education - Engineering Education on Top of the World: Industry-University Cooperation, SEFI 2016";conference and proceedings;"-";0,129;-;3;0;94;0;17;93;0,00;0,00;Belgium;Western Europe;"";"";"Information Systems and Management; Management of Technology and Innovation; Strategy and Management"
405;17700156006;"WSEAS Transactions on Business and Economics";journal;"11099526";0,129;Q4;15;65;104;1877;32;104;0,31;28,88;Greece;Western Europe;"World Scientific and Engineering Academy and Society";"2009-2015, 2017-2020";"Business and International Management (Q4); Economics and Econometrics (Q4); Finance (Q4); Marketing (Q4); Organizational Behavior and Human Resource Management (Q4); Strategy and Management (Q4)"
406;21100456827;"CHILECON 2015 - 2015 IEEE Chilean Conference on Electrical, Electronics Engineering, Information and Communication Technologies, Proceedings of IEEE Chilecon 2015";conference and proceedings;"-";0,128;-;5;0;155;0;48;152;0,00;0,00;United States;Northern America;"";"";"Agricultural and Biological Sciences (miscellaneous); Modeling and Simulation; Safety, Risk, Reliability and Quality; Statistics and Probability; Strategy and Management"
407;18877;"Monthly Labor Review";journal;"19374658, 00981818";0,127;Q4;52;0;178;0;39;107;0,52;0,00;United States;Northern America;"US Bureau of Labor Statistics";"1945-1949, 1978-1988, 1990-2018";"Management of Technology and Innovation (Q4); Organizational Behavior and Human Resource Management (Q4); Strategy and Management (Q4)"
408;19300157107;"International Business Management (discontinued)";journal;"19935250";0,126;Q4;17;0;698;0;246;698;0,00;0,00;Pakistan;Asiatic Region;"Medwell Publishing";"2009-2016";"Business and International Management (Q4); Strategy and Management (Q4)"
409;19700173106;"Argumenta Oeconomica";journal;"12335835";0,125;Q4;7;0;85;0;21;83;0,27;0,00;Poland;Eastern Europe;"Wroclaw University Economics";"2009-2018";"Economics and Econometrics (Q4); Strategy and Management (Q4)"
410;19900193866;"Gedrag en Organisatie";journal;"09215077, 18757235";0,123;Q4;10;15;53;858;7;47;0,12;57,20;Netherlands;Western Europe;"Boom Lemma uitgevers";"2008-2019";"Organizational Behavior and Human Resource Management (Q4); Social Psychology (Q4); Strategy and Management (Q4)"
